URL,Selector,Snippet,Explanation
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-cyan-600","<a href=""/beach/punta-puerto-nuevo-vega-baja-18487-66399"" class=""bg-cyan-600 hover:bg-cyan-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-cyan-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-cyan-600","<a href=""/beach/cerro-gordo-west-point-vega-alta-18481-66359"" class=""bg-cyan-600 hover:bg-cyan-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-cyan-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-cyan-600","<a href=""/beach/puerto-nuevo-east-pocket-vega-baja-18483-664"" class=""bg-cyan-600 hover:bg-cyan-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-cyan-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-cyan-600","<a href=""/beach/la-plata-platita-vieques-18096-65405"" class=""bg-cyan-600 hover:bg-cyan-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-cyan-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-cyan-600","<a href=""/beach/pata-prieta-secret-beach-vieques-18098-65412"" class=""bg-cyan-600 hover:bg-cyan-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-cyan-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-cyan-600","<a href=""/beach/punta-soldado-culebra-18294-65279"" class=""bg-cyan-600 hover:bg-cyan-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-cyan-600 text-white px-3 py-1 rounded-full font-b…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-cyan-600","<a href=""/beach/tamarindo-beach-culebra-culebra-18326-65313"" class=""bg-cyan-600 hover:bg-cyan-700 text-white px-4 py-2 rounded-lg text-sm font…"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","main#main-content > section.py-12 > div.max-w-7xl > h2.text-2xl","<h2 class=""text-2xl md:text-3xl font-bold text-gray-900 mb-8 text-center"">","Fix any of the following:
  Element has insufficient color contrast of 1.06 (foreground color: #111827, background color: #132024, font size: 18.0pt (24px), font weight: bold). Expected contrast ratio of 3:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","main#main-content > section#map > div.max-w-7xl > h2.text-2xl","<h2 class=""text-2xl md:text-3xl font-bold text-gray-900 mb-8 text-center"">","Fix any of the following:
  Element has insufficient color contrast of 1.06 (foreground color: #111827, background color: #132024, font size: 18.0pt (24px), font weight: bold). Expected contrast ratio of 3:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.max-w-7xl > div.text-center > a.inline-flex > span","<span>","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #ffffff, background color: #0891b2, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","section#map > div.max-w-7xl > div.text-center > p.text-gray-600","<p class=""text-gray-600 mt-4"">","Fix any of the following:
  Element has insufficient color contrast of 2.2 (foreground color: #4b5563, background color: #132024, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","main#main-content > section.py-12 > div.max-w-4xl > p.text-lg","<p class=""text-lg opacity-90 mb-6"">","Fix any of the following:
  Element has insufficient color contrast of 3.26 (foreground color: #e6f4f7, background color: #0891b2, font size: 13.5pt (18px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","main#main-content > section.py-12 > div.max-w-4xl > a.inline-block","<a href=""/quiz.php"" class=""inline-block bg-white text-cyan-600 hover:bg-cyan-50 px-8 py-3 rounded-lg …"">","Fix any of the following:
  Element has insufficient color contrast of 3.68 (foreground color: #0891b2, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.grid > div > div.space-y-2 > h5.text-xs","<h5 class=""text-xs font-semibold text-gray-500 uppercase tracking-wider"">","Fix any of the following:
  Element has insufficient color contrast of 3.44 (foreground color: #6b7280, background color: #132024, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.grid > div > div.mt-6 > h5.text-xs","<h5 class=""text-xs font-semibold text-gray-500 uppercase tracking-wider mb-3"">","Fix any of the following:
  Element has insufficient color contrast of 3.44 (foreground color: #6b7280, background color: #132024, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-snorkeling-beaches.php","div.max-w-7xl > div.flex > div.flex > span.font-medium","<span class=""font-medium text-white"">","Fix any of the following:
  Element has insufficient color contrast of 1.04 (foreground color: #ffffff, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","section.py-12 > div.max-w-4xl > div.prose > p","<p>","Fix any of the following:
  Element has insufficient color contrast of 1.42 (foreground color: #cbd5e1, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.max-w-4xl > div.prose > p > strong","<strong>","Fix any of the following:
  Element has insufficient color contrast of 1.04 (foreground color: #ffffff, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","section.py-12 > div.max-w-4xl > div.prose > p","<p>","Fix any of the following:
  Element has insufficient color contrast of 1.42 (foreground color: #cbd5e1, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","main#main-content > section#top-beaches > div.max-w-7xl > h2.text-2xl","<h2 class=""text-2xl md:text-3xl font-bold text-gray-900 mb-8 text-center"">","Fix any of the following:
  Element has insufficient color contrast of 1.06 (foreground color: #111827, background color: #132024, font size: 18.0pt (24px), font weight: bold). Expected contrast ratio of 3:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/flamenco-beach-culebra-18329-65318"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/montones-beach-isabela-18506-67081"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/puerto-nuevo-beach-vega-baja-18483-66404"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/balneario-cerro-gordo-vega-alta-18482-66353"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/poza-del-obispo-arecibo-18477-66713"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/poza-de-los-pjaros-arecibo-18495-66709"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/caracas-red-beach-vieques-18117-6544"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/sun-bay-vieques-18097-65457"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/pozo-teodoro-isabela-185-6707"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/tamarindo-beach-culebra-culebra-18326-65313"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/coln-beach-aguadilla-18429-67154"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/playa-del-sec-balneario-north-sector-mayagez-18221-67161"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-green-600","<a href=""/beach/boquern-north-spit-cabo-rojo-18036-67164"" class=""bg-green-600 hover:bg-green-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-green-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.29 (foreground color: #ffffff, background color: #16a34a, font size: 12.0pt (16px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-family-beaches.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
